sector,code,region,nondis,estab,employ,wage,bea.comp.st,bea.earn.st,bea.empl.st,gdp.comp.st,us.comp.gdp.ratio,us.comp.out.ratio,st.output,st.gdp.est,gdp,taxsub.est,taxsub.st,surplus.est,surplus.st,check,output,jobs.1000output.ratio,earn.output.ratio,comp.output.ratio,valueadded.output.ratio,taxsub.output.ratio,surplus.output.ratio,Code,st.total.dem,rpc
356,711200,34000,0,161,2633,546505098,644869263.3,975927594.7,5299.366657,635696419.7,0.665117277,0.525717839,1209196974,955765910.4,952087090.9,93104912.53,95235829.39,225732605.1,223183996.4,0,1209196974,0.00438255,0.807087361,0.533303736,0.78737138,0.078759566,0.184572076,711200,730714991.8,0.927101894
357,711A00,34000,0,260,2989,210115297,247933454.4,375215743,6015.878063,244406763.1,0.402206473,0.187455307,1303813517,607664916.7,605325965.8,68816190.75,70391205.18,293087979.5,289778902.4,0,1303813517,0.004614063,0.28778329,0.190160212,0.464273424,0.053988706,0.222254869,711A00,624102537.1,0.931816125
358,711500,34000,0,417,1429,65023047,76726392.07,116115633.9,2876.108983,75635009.31,0.32748538,0.185283219,408212950.2,230956903.4,230067931.8,3336657.724,3413024.696,151400844.2,149691469.9,0,408212950.2,0.007045609,0.284448678,0.187956781,0.563597827,0.008360893,0.366699464,711500,762605475.9,0.5352872
359,712000,34000,0,129,1795,47430590,60409000,61835000,3612.747113,55171408.93,0.820023374,0.378903789,145607963.1,67280288.24,67021321.02,3929376.242,4019308.919,8132895.012,8041071.47,0,145607963.1,0.024811467,0.424667708,0.414874288,0.460286097,0.027603634,0.055224119,712000,346040487.8,0.420783025
360,713100,34000,0,108,4404,82867618,120737935.5,118694898.1,8863.809631,118126166,0.57696855,0.398432397,296477311.7,204735883.6,249911466.4,59212884.69,72881702.74,46507525.2,81031813.82,0,296477311.7,0.029897093,0.400350696,0.407241737,0.842936227,0.245825565,0.273315396,713100,355671435.8,0.833570767
361,713200,34000,0,11,140,8444911,12304216.59,12096013.79,281.7741481,12038055.19,0.316063784,0.175087647,68754451.82,38087423.53,46491527.02,5861561.265,7214655.525,25932793.2,45183682.88,0,68754451.82,0.004098268,0.175930627,0.178958835,0.676196607,0.104933649,0.657174651,713200,2552408315,0.02693709
362,713900,34000,0,2335,40943,820660720,1195700848,1175468088,82404.84962,1169835779,0.761338136,0.39543907,2958321186,1536552188,1875597007,223346011.8,274903641.7,224287465.4,390784503.3,0,2958321186,0.027855275,0.397342957,0.404182228,0.634007225,0.092925556,0.132096713,713900,1791748797,0.927050752
363,721000,34000,0,1366,57205,1900780072,2572315000,2655954000,62640.96687,2.52E+09,0.509066877,0.322176543,7815590716,4946304921,4.08E+09,629884991.7,4.30E+08,1372140283,1.13E+09,0,7815590716,0.008014873,0.339827672,0.329126114,0.521777579,0.055018234,0.144582801,721000,4282799462,0.3
364,722110,34000,0,6555,112018,2149017290,2819758353,3157266625,122662.6314,2739749452,0.769019646,0.401917608,6816694256,3562652095,3488380487,486410270.3,141661933.5,319309096,508723546.9,0,6816694256,0.017994445,0.463166823,0.413654808,0.511740788,0.020781618,0.074629069,722110,7466339926,0.8
365,722211,34000,0,6270,66369,994610588,1305043718,1461249674,72675.78586,1268013908,0.600858052,0.331242762,3828050163,2110338548,2066343728,256126354.4,74594137.52,568638107.3,905954758.1,0,3828050163,0.018985066,0.381721663,0.340916044,0.539790139,0.019486196,0.236662196,722211,8642108338,0.442953272
366,722A00,34000,0,5122,59085,1145387139,1502879929,1682765701,64699.6159,1460236640,0.705626888,0.254702835,5733099272,2069417512,2026275785,359648647.6,104743929,236832460.5,377321694.9,0,5733099272,0.011285277,0.293517628,0.262140922,0.353434624,0.018270036,0.06581461,722A00,2552553090,0.8
367,811100,34000,0,4811,24301,941857124,1184037255,2003528515,52811.44466,1711985485,0.707368815,0.408319827,4192756195,2420216227,2292120527,198792508.5,171927752.1,471989191.4,417357792.4,0,4192756195,0.012595878,0.477854762,0.282400693,0.54668586,0.041005903,0.099542586,811100,5418510747,0.773783866
368,811200,34000,0,509,3020,195942260,246324978.4,416810464.4,6563.127561,356158377.4,0.904245208,0.59262912,600980217.2,393873668.4,373026967.8,12969969.81,11217212.22,22749149.79,20116000.76,0,600980217.2,0.010920705,0.693551056,0.409872025,0.620697582,0.018664861,0.033471985,811200,1309222573,0.459035942
369,811300,34000,0,419,3705,264037841,331930005.7,561664110.3,8051.783978,479933675.4,0.702258286,0.534507549,897898779.4,683414756.3,647243405,56521255.61,48882991.1,136190105.1,120426489.9,0,897898779.4,0.008967363,0.625531656,0.369674192,0.720842282,0.054441539,0.13412034,811300,2006699341,0.447450578
370,811400,34000,0,492,2015,77901034,97931760.69,165711910,4379.040409,141598376.3,0.30204978,0.201032937,704354114.2,468791522.1,443979615.9,32762185.42,28334714.1,277113485,245038391.7,0,704354114.2,0.006217101,0.235267895,0.139037678,0.630335803,0.040227939,0.347890907,811400,1869355529,0.37678981
371,812100,34000,0,6268,33025,632799304,941937903.6,2089328743,71770.62507,1150220342,0.514584252,0.330304392,3482304111,2235242020,2116936520,81452300.97,70444862.91,946142024.3,836628790.9,0,3482304111,0.020610097,0.599984572,0.270492718,0.607912593,0.020229383,0.240251501,812100,1683429471,0.931637463
372,812200,34000,0,590,3524,172767551,257168906.1,570430795.1,7658.430969,314034402.9,0.703824588,0.460342657,682175327.8,446182768.2,422567484.1,31085180.22,26884338.85,94068918.54,83180710.25,0,682175327.8,0.011226485,0.836193823,0.376983593,0.619441171,0.03940972,0.121934504,812200,512476750.5,0.921617911
373,812300,34000,0,1718,10337,271778946,404549892.9,897339108.9,22464.58596,494004450.1,0.851851852,0.533001912,926834292.7,579918267.5,549224714.1,32593643.65,28188949.01,48772980.66,43127647.64,0,926834292.7,0.024237975,0.968176422,0.436485676,0.592581348,0.030414227,0.04653221,812300,853217155.5,0.915338493
374,812900,34000,0,1030,7934,171072848,254646297.5,564835353.3,17242.33578,310953992,0.37769483,0.225107595,1381357177,823294276.9,779719469.3,31579372.91,27311746.5,453644083.9,401136078.6,0,1381357177,0.01248217,0.408898844,0.184345006,0.564458984,0.019771676,0.290392728,812900,1702461675,0.811388119
375,813100,34000,0,615,3781,104320401,274492799.7,280528205.8,8216.948778,189620068.4,0.633201099,0.186905666,1014522849,299462633.3,283612861.3,0,0,104028886,91987839.92,0,1014522849,0.008099324,0.276512457,0.270563448,0.279552956,0,0.090671038,813100,2183536388,0.464623742
376,813A00,34000,0,788,5639,259295869,682271620.3,697273056.9,12254.79348,471314334.9,0.772946693,0.554464507,850035177,609763052.2,577489892.6,11310056.51,9781619.071,119830845.2,105960767.6,0,850035177,0.014416807,0.820287296,0.802639278,0.679371758,0.011507311,0.124654568,813A00,1138891968,0.746370333
377,813B00,34000,0,2623,24851,930025219,2447126580,2500932737,54006.71623,1690478986,0.893778186,0.720828807,2345187886,1891385371,1791279303,111030431.4,96025814.17,79207536.07,70039490.3,0,2345187886,0.023028738,1.066410394,1.043467176,0.763810573,0.040945894,0.029865194,813B00,2041062748,0.917197527
378,814000,34000,0,5291,6230,134071368,598417000,598366000,13539.16712,243697510.1,1,1,243697510.1,243697510.1,230799239.8,0,0,0,0,0,243697510.1,0.055557265,2.455363618,2.455572894,0.947072622,0,0,814000,512335463.3,0.475660046
379,S00500,34000,0,302,12477,1095650764,1940411344,1940241153,18836.23215,1975411297,0.608113206,0.36772059,5372044288,3248426902,2139222851,0,0,838333185,435674771.8,0,5372044288,0.003506343,0.361173708,0.361205389,0.398213927,0,0.081100369,S00500,14865442715,0.361378022
380,S00600,34000,0,47,10082,868375512,1537904002,1537769114,15220.55723,1565643774,0.624882886,0.440680416,3552787274,2505499525,1649974588,0,0,618933706,321654690.5,0,3552787274,0.004284117,0.432834559,0.432872526,0.464416938,0,0.090535871,S00600,7693876526,0.461768169
381,491000,34000,0,589,21355,1301759980,2305433370,2305231163,32239.13902,2347017366,0.974184689,0.758283454,3095171539,2409211921,1586565236,0,0,40957674.47,21285362.19,0,3095171539,0.010415946,0.744783006,0.744848336,0.512593637,0,0.006876957,491000,2700921908,0.91711218
382,S00101,34000,0,0,0,0,0,0,0,0,0.845041846,0.271556642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,S00102,34000,0,120,5588,403740928,715030283.9,714967569.5,8436.071593,727927562.8,0.130396986,0.075433744,9649893057,5582395598,3676237326,0,0,3196867057,1661385176,0,9649893057,0.000874214,0.074090725,0.074097224,0.380961458,0,0.172166175,S00102,102632117.1,0.949592147
384,S00700,34000,0,708,120381,7135678979,10129330958,10128433103,124409.186,10013057862,0.880435798,0.595919333,16802706857,11372842733,8584026503,0,0,1026342283,344038950.7,0,16802706857,0.007404116,0.6027858,0.602839236,0.510871646,0,0.02047521,S00700,39881717237,0.421313525
385,S00201,34000,0,39,7109,426921927,606029714.2,605975996.2,7346.88118,599073188.5,1,0.602050084,995055401.6,599073188.5,452170160.7,0,0,0,0,0,995055401.6,0.007383389,0.608987193,0.609041178,0.454417071,0,0,0,0,0
386,S00202,34000,1,2,179,12847848,18237942.72,18236326.12,184.9896935,18028592.07,0.437257513,0.249694124,72202708.61,41231062.96,31120498.67,0,0,17511024.7,5869849.333,0,72202708.61,0.002562088,0.252571219,0.252593609,0.431015668,0,0.081296802,0,0,0
387,S00203,34000,1,3680,400154,24540265875,34835714385,34832626575,413543.9431,34435840357,0.643058592,0.297669829,1.16E+11,53550082035,40418682838,0,0,14427101560,4836091200,0,1.16E+11,0.003574751,0.301099723,0.301126415,0.349386636,0,0.041804075,S00203,2523924671,0.94916354
